Column ID,Column Name,Column Alias,Field Type,Connection Name,Connection Alias,datatype,role,Calculation Formula,Original Calculation,Calc Clean Status,Field Used in Worksheets,Worksheet Name,File Name,Tool,File Type,Parameter Count,Relationship Count,Extraction Errors
656,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
657,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
658,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
659,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
660,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
661,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
662,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
663,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
664,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
665,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
666,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
667,[Sales_Office],Sales Office,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
668,[Sales_Planning_Contact],Sales Planning Contact,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
669,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
670,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
671,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
672,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
673,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
674,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
675,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
676,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
677,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
678,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
679,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
680,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
681,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
682,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
683,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
684,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
685,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
686,[Season],[Season],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
687,[Sell_in_Qtr],Sell in Qtr,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
688,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
689,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
690,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
691,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
692,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
693,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
694,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
695,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
696,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
697,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
698,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
699,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
700,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
701,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
702,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
703,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
704,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
705,[Silhouette],[Silhouette],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
706,[Size_Run_Seasonal],[Size_Run_Seasonal],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
707,[Sub_Brand],Sub Brand,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
708,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Article Detail,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
709,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
710,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
711,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
712,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
713,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
714,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
715,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
716,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
717,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
718,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
719,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
720,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
721,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
722,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
723,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
724,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
725,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
726,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
727,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
728,[TOP_ACCOUNT],Top Account,Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
729,[Technologies],[Technologies],Dimension,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
730,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Article Detail,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
731,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
732,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
733,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
734,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
735,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
736,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Months,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
737,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
738,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
739,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
740,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
741,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Scatter,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
742,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
743,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
744,[WRAP_FC_Invoice_$],[WRAP_FC_Invoice_$],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
745,[WRAP_FC_Qty],[WRAP_FC_Qty],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Article Detail,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
746,[WRAP_FC_Qty],[WRAP_FC_Qty],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
747,[WRAP_FC_Qty],[WRAP_FC_Qty],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC Month #,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
748,[WRAP_FC_Qty],[WRAP_FC_Qty],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Qty Table,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
749,[WRAP_FC_Qty],[WRAP_FC_Qty],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
750,[WRAP_FC_Qty],[WRAP_FC_Qty],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
751,[WRAP_FC_Qty],[WRAP_FC_Qty],Aggregated Measure,usporamap125.am.adsint.biz,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel 82.twb,Tableau,twb,0,0,
